,municipio_o,comuna_o,hora_o,municipio_d,comuna_d,hora_d,motivo_viaje,modo_tte,o_long,o_lat,d_long,d_lat
2482,Barbosa,Urbana Barbosa,20:30:00,Barbosa,Urbana Barbosa,20:33:00,Casa,Moto (Conductor),-75.29401531,6.487668271,-75.43496922,6.443042818
2483,Sabaneta,Urbana Sabaneta,14:00:00,Medellin,La Candelaria,14:50:00,Estudio,Moto (Conductor),-75.61253748,6.12770212,-75.5712229,6.229601896
2484,Medellin,La Candelaria,20:00:00,Sabaneta,Urbana Sabaneta,20:30:00,Casa,Moto (Conductor),-75.56842598,6.254643862,-75.60745875,6.124180365
2485,Girardota,Urbana Girardota,06:00:00,Medellin,El Poblado,07:00:00,Trabajo,Moto (Conductor),-75.45749445,6.423870031,-75.5572965,6.21156287
2486,Medellin,El Poblado,17:30:00,Girardota,Urbana Girardota,18:30:00,Casa,Moto (Conductor),-75.5537321,6.18741458,-75.43391252,6.404040871
2487,Barbosa,Urbana Barbosa,07:10:00,Medellin,La America,08:00:00,Trabajo,Moto (Conductor),-75.37996238,6.423637253,-75.60306625,6.26842306
2488,Medellin,La America,16:00:00,Barbosa,Urbana Barbosa,17:00:00,Casa,Moto (Conductor),-75.60369452,6.248316106,-75.30599583,6.404255918
2489,Barbosa,Urbana Barbosa,06:15:00,Medellin,Aranjuez,07:00:00,Estudio,Moto (Conductor),-75.38138653,6.403128166,-75.56398218,6.264948774
2490,Medellin,Aranjuez,12:10:00,Medellin,La Candelaria,12:25:00,Trabajo,Moto (Conductor),-75.55512509,6.26972809,-75.56765844,6.25888363
2491,Medellin,La Candelaria,18:00:00,Barbosa,Urbana Barbosa,19:30:00,Casa,Moto (Conductor),-75.57576343,6.238349468,-75.26145623,6.448657859
2492,Barbosa,Urbana Barbosa,07:10:00,Medellin,La Candelaria,08:00:00,Estudio,Moto (Acompa?帶nte),-75.32226898,6.483965461,-75.570999,6.250698548
2493,Girardota,Urbana Girardota,08:00:00,Girardota,Urbana Girardota,08:05:00,Alguien,Moto (Conductor),-75.45375407,6.430142812,-75.48340286,6.37223874
2494,Medellin,Doce de Octubre,13:00:00,Girardota,Urbana Girardota,14:30:00,Casa,Moto (Acompa?帶nte),-75.56984151,6.302184922,-75.42673398,6.399591952
2495,Girardota,Urbana Girardota,08:00:00,Girardota,Urbana Girardota,08:05:00,Estudio,Moto (Acompa?帶nte),-75.44632253,6.328130511,-75.44226391,6.421626378
2496,Barbosa,Urbana Barbosa,10:30:00,Barbosa,Urbana Barbosa,10:35:00,Salud,Moto (Conductor),-75.43871791,6.427439478,-75.37225958,6.380911533
2497,Barbosa,Urbana Barbosa,11:30:00,Barbosa,Urbana Barbosa,11:35:00,Casa,Moto (Conductor),-75.29552495,6.417680405,-75.41477024,6.428329068
2498,Girardota,Urbana Girardota,08:00:00,Girardota,Urbana Girardota,08:10:00,Trabajo,Moto (Conductor),-75.44810315,6.388115392,-75.43114869,6.389241924
2499,Girardota,Urbana Girardota,13:00:00,Girardota,Urbana Girardota,13:10:00,Casa,Moto (Conductor),-75.45473787,6.383023972,-75.48022652,6.395949989
2500,Barbosa,Urbana Barbosa,14:00:00,Copacabana,Urbana Copacabana,14:30:00,Otro,Moto (Conductor),-75.32058626,6.409846289,-75.48634913,6.338985702
2501,Copacabana,Urbana Copacabana,17:30:00,Barbosa,Urbana Barbosa,18:00:00,Casa,Moto (Conductor),-75.52080265,6.390468759,-75.38368533,6.422280485
2502,Girardota,Urbana Girardota,08:00:00,Medellin,La Candelaria,09:00:00,Diligencia,Moto (Conductor),-75.42898142,6.35045306,-75.56741809,6.247636743
2503,Medellin,La Candelaria,14:00:00,Girardota,Urbana Girardota,15:00:00,Casa,Moto (Conductor),-75.56504429,6.247265758,-75.44062442,6.334674394
2504,Copacabana,Urbana Copacabana,06:30:00,Medellin,Belen,07:00:00,Trabajo,Moto (Conductor),-75.50511198,6.411550454,-75.60228082,6.205809504
2505,Medellin,Belen,18:00:00,Copacabana,Urbana Copacabana,19:00:00,Casa,Moto (Conductor),-75.6111092,6.230193867,-75.50182359,6.361937533
2506,Girardota,Urbana Girardota,06:30:00,Girardota,Urbana Girardota,06:40:00,Trabajo,Moto (Conductor),-75.46820431,6.379236839,-75.45857496,6.356260682
2507,Girardota,Urbana Girardota,12:45:00,Girardota,Urbana Girardota,13:00:00,Casa,Moto (Conductor),-75.44955979,6.353302636,-75.42311376,6.339610498
2508,La Estrella,Urbana La Estrella,12:00:00,Sabaneta,Urbana Sabaneta,12:10:00,Trabajo,Moto (Conductor),-75.6588078,6.155700191,-75.59442365,6.138464701
2509,Sabaneta,Urbana Sabaneta,17:20:00,La Estrella,Urbana La Estrella,17:30:00,Casa,Moto (Conductor),-75.6140279,6.146770929,-75.65963396,6.145972457
2510,Barbosa,Urbana Barbosa,05:30:00,Girardota,Rural Girardota,05:55:00,Trabajo,Moto (Conductor),-75.29525757,6.422771848,-75.46439172,6.432220222
2511,Girardota,Rural Girardota,15:00:00,Barbosa,Urbana Barbosa,15:25:00,Casa,Moto (Conductor),-75.47901388,6.429823998,-75.37862798,6.45243971
2512,Barbosa,Urbana Barbosa,05:00:00,Copacabana,Urbana Copacabana,05:30:00,Trabajo,Moto (Acompa?帶nte),-75.35715908,6.483464604,-75.50920263,6.395013203
2513,Copacabana,Urbana Copacabana,13:00:00,Barbosa,Urbana Barbosa,13:30:00,Casa,Moto (Acompa?帶nte),-75.50100961,6.367170033,-75.29107686,6.481366469
2514,Copacabana,Urbana Copacabana,09:30:00,Copacabana,Rural Copacabana,10:00:00,Trabajo,Moto (Conductor),-75.48628412,6.381373027,-75.4849287,6.332802026
2515,Copacabana,Rural Copacabana,20:30:00,Copacabana,Urbana Copacabana,21:15:00,Casa,Moto (Conductor),-75.51545801,6.304703936,-75.52093745,6.332492435
2516,Barbosa,Urbana Barbosa,05:30:00,Barbosa,Rural Barbosa,05:50:00,Trabajo,Moto (Conductor),-75.3315116,6.488181874,-75.31429085,6.400928038
2517,Barbosa,Rural Barbosa,14:05:00,Barbosa,Urbana Barbosa,14:15:00,Casa,Moto (Conductor),-75.30795317,6.491593751,-75.39222449,6.379095473
2518,Copacabana,Urbana Copacabana,06:00:00,Medellin,La Candelaria,07:00:00,Diligencia,Moto (Conductor),-75.46029729,6.327415763,-75.55872806,6.249155696
2519,Medellin,La Candelaria,07:15:00,Copacabana,Urbana Copacabana,08:15:00,Casa,Moto (Conductor),-75.56919333,6.25381101,-75.50011182,6.307269301
2520,Envigado,Zona 02,11:00:00,Barbosa,Urbana Barbosa,12:30:00,Casa,Moto (Acompa?帶nte),-75.5491967,6.115637353,-75.37393998,6.383175488
2521,Girardota,Urbana Girardota,05:00:00,Girardota,Urbana Girardota,05:30:00,Trabajo,Moto (Conductor),-75.43714986,6.409004878,-75.44472693,6.346869908
2522,Girardota,Urbana Girardota,16:00:00,Girardota,Urbana Girardota,16:30:00,Casa,Moto (Conductor),-75.43672435,6.367211994,-75.47887559,6.394107478
2523,Girardota,Urbana Girardota,17:00:00,Itagui,Itagui-Comuna 06,17:45:00,Estudio,Moto (Conductor),-75.43925929,6.353757397,-75.63701224,6.169653161
2524,Itagui,Itagui-Comuna 06,21:00:00,Girardota,Urbana Girardota,22:00:00,Casa,Moto (Conductor),-75.63502822,6.169175328,-75.41170333,6.349484642
2525,Barbosa,Urbana Barbosa,07:00:00,Barbosa,Urbana Barbosa,07:10:00,Otro,Moto (Conductor),-75.21951687,6.486593975,-75.36883168,6.406609733
2526,Barbosa,Urbana Barbosa,14:50:00,Barbosa,Urbana Barbosa,15:00:00,Casa,Moto (Conductor),-75.3414616,6.458029182,-75.25390447,6.443460788
2527,Girardota,Urbana Girardota,09:00:00,Medellin,Popular,09:20:00,Diligencia,Moto (Acompa?帶nte),-75.46623328,6.401040914,-75.536761,6.287752249
2528,Medellin,Popular,18:40:00,Girardota,Urbana Girardota,19:00:00,Casa,Moto (Acompa?帶nte),-75.53823919,6.293156777,-75.45688772,6.394776573
2529,Girardota,Urbana Girardota,08:00:00,Medellin,La Candelaria,08:50:00,Diligencia,Moto (Conductor),-75.45688729,6.358865681,-75.56819604,6.236508716
2530,Medellin,La Candelaria,13:15:00,Girardota,Urbana Girardota,14:00:00,Casa,Moto (Conductor),-75.57361299,6.256314843,-75.42199009,6.397477136
2531,Girardota,Urbana Girardota,13:00:00,Girardota,Urbana Girardota,13:05:00,Trabajo,Moto (Conductor),-75.47664681,6.358841858,-75.44199228,6.378553381
2532,Girardota,Urbana Girardota,18:00:00,Girardota,Urbana Girardota,18:05:00,Casa,Moto (Conductor),-75.48151354,6.36972377,-75.48120454,6.365705018
2533,Barbosa,Urbana Barbosa,07:00:00,Barbosa,Urbana Barbosa,07:10:00,Trabajo,Moto (Conductor),-75.28093369,6.445219769,-75.33712692,6.460726071
2534,Barbosa,Urbana Barbosa,17:00:00,Barbosa,Urbana Barbosa,17:15:00,Casa,Moto (Conductor),-75.31137512,6.451831526,-75.28708932,6.418298815
2535,Barbosa,Urbana Barbosa,19:30:00,Girardota,Rural Girardota,20:00:00,Trabajo,Moto (Conductor),-75.26794674,6.472421681,-75.44522932,6.357947335
2536,Girardota,Rural Girardota,23:30:00,Barbosa,Urbana Barbosa,23:59:00,Casa,Moto (Conductor),-75.43566218,6.394151539,-75.32167936,6.396080785
2537,Barbosa,Urbana Barbosa,06:00:00,Barbosa,Urbana Barbosa,06:15:00,Alguien,Moto (Conductor),-75.3208873,6.473903301,-75.27310986,6.475348969
2538,Barbosa,Urbana Barbosa,06:20:00,Barbosa,Urbana Barbosa,06:25:00,Casa,Moto (Conductor),-75.33714056,6.410826412,-75.23712355,6.498524429
2539,Barbosa,Urbana Barbosa,12:50:00,Barbosa,Urbana Barbosa,13:00:00,Alguien,Moto (Conductor),-75.26883058,6.486088769,-75.29125193,6.480314006
2540,Barbosa,Urbana Barbosa,13:05:00,Barbosa,Urbana Barbosa,13:10:00,Casa,Moto (Conductor),-75.31000012,6.415615735,-75.3315187,6.470978995
2541,Barbosa,Urbana Barbosa,17:45:00,Barbosa,Urbana Barbosa,18:00:00,Alguien,Moto (Conductor),-75.29015829,6.479222419,-75.24709948,6.499744292
2542,Barbosa,Urbana Barbosa,18:05:00,Barbosa,Urbana Barbosa,18:10:00,Casa,Moto (Conductor),-75.28673012,6.480447058,-75.26637386,6.458290703
2543,Barbosa,Urbana Barbosa,06:00:00,Barbosa,Urbana Barbosa,06:15:00,Estudio,Moto (Acompa?帶nte),-75.38797581,6.408264291,-75.25688836,6.482397587
2544,Barbosa,Urbana Barbosa,13:05:00,Barbosa,Urbana Barbosa,13:10:00,Casa,Moto (Acompa?帶nte),-75.32934391,6.430856862,-75.43677919,6.426196212
2545,Barbosa,Urbana Barbosa,12:50:00,Barbosa,Urbana Barbosa,13:00:00,Estudio,Moto (Acompa?帶nte),-75.2758188,6.442308691,-75.24322031,6.456346621
2546,Barbosa,Urbana Barbosa,18:05:00,Barbosa,Urbana Barbosa,18:10:00,Casa,Moto (Acompa?帶nte),-75.32288876,6.455287141,-75.33974179,6.439496073
2547,Barbosa,Urbana Barbosa,06:30:00,Bello,Bello-Comuna 03,07:30:00,Trabajo,Moto (Conductor),-75.35769245,6.464843595,-75.63312411,6.327616222
2548,Bello,Bello-Comuna 03,17:00:00,Barbosa,Urbana Barbosa,18:00:00,Casa,Moto (Conductor),-75.64134755,6.361304273,-75.32282694,6.468946685
2549,Barbosa,Urbana Barbosa,08:00:00,Barbosa,Urbana Barbosa,08:05:00,Trabajo,Moto (Conductor),-75.34039079,6.430006769,-75.29752683,6.488298101
2550,Barbosa,Urbana Barbosa,13:55:00,Barbosa,Urbana Barbosa,14:00:00,Almuerzo,Moto (Conductor),-75.32587146,6.399084656,-75.41980943,6.438023701
2551,Barbosa,Urbana Barbosa,15:00:00,Barbosa,Urbana Barbosa,15:05:00,Trabajo,Moto (Conductor),-75.35592511,6.475849634,-75.24561516,6.457455323
2552,Barbosa,Urbana Barbosa,19:00:00,Barbosa,Urbana Barbosa,19:05:00,Casa,Moto (Conductor),-75.31168179,6.503925485,-75.30730222,6.477508366
2553,Barbosa,Urbana Barbosa,06:00:00,Medellin,Guayabal,07:00:00,Estudio,Moto (Conductor),-75.28461798,6.495244529,-75.59113745,6.199522845
2554,Medellin,Guayabal,20:00:00,Barbosa,Urbana Barbosa,21:00:00,Casa,Moto (Conductor),-75.58167474,6.203289502,-75.37651014,6.434813925
2555,Barbosa,Urbana Barbosa,05:15:00,Girardota,Urbana Girardota,05:40:00,Trabajo,Moto (Conductor),-75.25915593,6.4554033,-75.41973348,6.342668443
2556,Girardota,Urbana Girardota,14:30:00,Barbosa,Urbana Barbosa,15:00:00,Casa,Moto (Conductor),-75.4261002,6.331875543,-75.30103838,6.500806108
2557,Barbosa,Urbana Barbosa,16:00:00,Barbosa,Urbana Barbosa,16:10:00,Alguien,Moto (Conductor),-75.36482203,6.410033849,-75.26610549,6.429703447
2558,Barbosa,Urbana Barbosa,19:00:00,Barbosa,Urbana Barbosa,19:10:00,Casa,Moto (Conductor),-75.2840801,6.422313333,-75.38577918,6.395055725
2559,Barbosa,Urbana Barbosa,16:00:00,Barbosa,Urbana Barbosa,16:10:00,Diligencia,Moto (Acompa?帶nte),-75.31005992,6.463675803,-75.3388552,6.410972992
2560,Barbosa,Urbana Barbosa,19:00:00,Barbosa,Urbana Barbosa,19:10:00,Casa,Moto (Acompa?帶nte),-75.31710939,6.443241001,-75.35925013,6.447404674
2561,Itagui,Itagui-Comuna 04,13:45:00,Medellin,Laureles-Estadio,14:20:00,Trabajo,Moto (Conductor),-75.59467256,6.187003257,-75.59990508,6.239308636
2562,Medellin,Laureles-Estadio,22:00:00,Itagui,Itagui-Comuna 04,22:30:00,Casa,Moto (Conductor),-75.60934063,6.240367999,-75.62100998,6.185265913
2563,Itagui,Itagui-Comuna 04,07:00:00,Medellin,La America,08:00:00,Recreacion,Moto (Conductor),-75.58517055,6.195117014,-75.61428042,6.245153233
2564,Medellin,La America,18:00:00,Itagui,Itagui-Comuna 04,19:30:00,Casa,Moto (Conductor),-75.61024118,6.245953213,-75.61545012,6.193260188
2565,Barbosa,Urbana Barbosa,06:45:00,Barbosa,Urbana Barbosa,07:00:00,Trabajo,Moto (Conductor),-75.29875745,6.454634872,-75.42344813,6.435738364
2566,Barbosa,Urbana Barbosa,17:00:00,Barbosa,Urbana Barbosa,17:15:00,Casa,Moto (Conductor),-75.29535003,6.41010087,-75.43560732,6.439264046
2567,La Estrella,Urbana La Estrella,06:00:00,Medellin,La Candelaria,07:00:00,Estudio,Moto (Acompa?帶nte),-75.60807272,6.118115017,-75.56301159,6.250621122
2568,Medellin,La Candelaria,17:00:00,La Estrella,Urbana La Estrella,18:00:00,Casa,Moto (Acompa?帶nte),-75.56744884,6.247146182,-75.63912737,6.122171645
2569,Barbosa,Urbana Barbosa,09:30:00,Medellin,Laureles-Estadio,10:15:00,Diligencia,Moto (Conductor),-75.29805371,6.425031225,-75.59335091,6.262537091
2570,Medellin,Laureles-Estadio,13:00:00,Barbosa,Urbana Barbosa,14:00:00,Casa,Moto (Conductor),-75.58465095,6.240675067,-75.39510765,6.401442849
2571,Barbosa,Urbana Barbosa,05:30:00,Bello,Bello-Comuna 04,06:20:00,Trabajo,Moto (Conductor),-75.36127524,6.418735315,-75.58433494,6.341217604
2572,Bello,Bello-Comuna 04,17:00:00,Barbosa,Urbana Barbosa,18:00:00,Casa,Moto (Conductor),-75.53682211,6.323681824,-75.3258665,6.482649497
2573,Barbosa,Urbana Barbosa,05:30:00,Barbosa,Rural Barbosa,05:40:00,Trabajo,Moto (Conductor),-75.24555142,6.49294143,-75.32878678,6.415520296
2574,Barbosa,Rural Barbosa,13:50:00,Barbosa,Urbana Barbosa,14:00:00,Casa,Moto (Conductor),-75.36244875,6.447283315,-75.42929591,6.431058889
2575,Barbosa,Urbana Barbosa,10:45:00,Barbosa,Urbana Barbosa,11:00:00,Casa,Moto (Acompa?帶nte),-75.43514182,6.435199236,-75.31849653,6.463456614
2576,Barbosa,Urbana Barbosa,15:00:00,Barbosa,Urbana Barbosa,15:02:00,Recreacion,Moto (Acompa?帶nte),-75.42732251,6.41954477,-75.4327379,6.414377663
2577,Barbosa,Urbana Barbosa,08:00:00,Itagui,Itagui-Comuna 01,09:00:00,Trabajo,Moto (Conductor),-75.3325839,6.440224025,-75.63025176,6.185992196
2578,Itagui,Itagui-Comuna 01,10:00:00,Medellin,El Poblado,10:30:00,Trabajo,Moto (Conductor),-75.60539637,6.180910591,-75.56979652,6.205793674
2579,Medellin,El Poblado,12:00:00,Bello,Bello-Comuna 04,12:30:00,Trabajo,Moto (Conductor),-75.57965206,6.195412766,-75.53745871,6.300357533
2580,Bello,Bello-Comuna 04,16:00:00,Barbosa,Urbana Barbosa,16:30:00,Casa,Moto (Conductor),-75.62470899,6.324954534,-75.23008336,6.478205269
2581,Itagui,Itagui-Comuna 04,06:00:00,Medellin,La Candelaria,06:40:00,Trabajo,Moto (Conductor),-75.5985879,6.193029174,-75.56347398,6.255345836
2582,Medellin,La Candelaria,17:50:00,Itagui,Itagui-Comuna 04,18:20:00,Casa,Moto (Conductor),-75.56601353,6.243755967,-75.60055533,6.183968305
2583,Barbosa,Urbana Barbosa,08:50:00,Barbosa,Urbana Barbosa,09:00:00,Trabajo,Moto (Conductor),-75.24639359,6.494077143,-75.22879312,6.480843562
2584,Barbosa,Urbana Barbosa,22:00:00,Barbosa,Urbana Barbosa,22:30:00,Casa,Moto (Conductor),-75.29300022,6.50430715,-75.29272781,6.448553173
2585,Barbosa,Urbana Barbosa,07:30:00,Barbosa,Rural Barbosa,07:45:00,Alguien,Moto (Conductor),-75.33725576,6.468571057,-75.31765912,6.407111622
2586,Barbosa,Rural Barbosa,08:10:00,Barbosa,Rural Barbosa,08:30:00,Alguien,Moto (Conductor),-75.31766336,6.439621885,-75.30708282,6.49283499
2587,Barbosa,Rural Barbosa,08:35:00,Barbosa,Urbana Barbosa,08:45:00,Casa,Moto (Conductor),-75.39679332,6.368924804,-75.36978352,6.388417911
2588,Barbosa,Urbana Barbosa,12:30:00,Barbosa,Rural Barbosa,12:35:00,Trabajo,Moto (Conductor),-75.43285618,6.419345786,-75.27282478,6.475839548
2589,Barbosa,Rural Barbosa,12:45:00,Barbosa,Urbana Barbosa,12:55:00,Trabajo,Moto (Conductor),-75.30200742,6.424570582,-75.30292563,6.505606216
2590,Barbosa,Urbana Barbosa,13:00:00,Barbosa,Urbana Barbosa,13:10:00,Casa,Moto (Conductor),-75.37281757,6.386334434,-75.37144129,6.453357058
2591,Barbosa,Urbana Barbosa,08:50:00,Barbosa,Urbana Barbosa,09:00:00,Alguien,Moto (Conductor),-75.42157589,6.413764363,-75.26593503,6.42831029
2592,Barbosa,Urbana Barbosa,09:15:00,Barbosa,Urbana Barbosa,09:25:00,Casa,Moto (Conductor),-75.30331965,6.482905283,-75.2544886,6.503970256
2593,Barbosa,Urbana Barbosa,11:50:00,Barbosa,Urbana Barbosa,11:58:00,Alguien,Moto (Conductor),-75.29700345,6.463799067,-75.26450237,6.480965199
2594,Barbosa,Urbana Barbosa,12:00:00,Barbosa,Urbana Barbosa,12:10:00,Casa,Moto (Conductor),-75.25803736,6.507184149,-75.28587667,6.415511359
2595,Barbosa,Urbana Barbosa,08:50:00,Barbosa,Urbana Barbosa,09:00:00,Estudio,Moto (Acompa?帶nte),-75.33175084,6.49379667,-75.33047764,6.414510733
2596,Barbosa,Urbana Barbosa,12:00:00,Barbosa,Urbana Barbosa,12:10:00,Casa,Moto (Acompa?帶nte),-75.41662912,6.419836638,-75.31649563,6.42011222
2597,Girardota,Urbana Girardota,07:00:00,Girardota,Rural Girardota,07:40:00,Trabajo,Moto (Acompa?帶nte),-75.45997544,6.398653351,-75.41088249,6.363810644
2598,Girardota,Rural Girardota,16:00:00,Girardota,Urbana Girardota,16:40:00,Casa,Moto (Acompa?帶nte),-75.46845739,6.40771339,-75.41407468,6.392464803
2599,Medellin,Buenos Aires,04:30:00,Medellin,Belen,04:50:00,Trabajo,Moto (Conductor),-75.55592786,6.232504087,-75.5966365,6.229790211
2600,Itagui,Itagui-Comuna 04,09:00:00,Envigado,Zona 09,09:15:00,Trabajo,Moto (Conductor),-75.62038138,6.160942917,-75.54347254,6.13921145
2601,Envigado,Zona 09,18:30:00,Itagui,Itagui-Comuna 04,19:00:00,Casa,Moto (Conductor),-75.55247113,6.168406621,-75.6261779,6.167901653
2602,Itagui,Itagui-Comuna 04,06:50:00,Itagui,Itagui-Comuna 01,07:00:00,Estudio,Moto (Acompa?帶nte),-75.6084848,6.169617067,-75.59679525,6.184690386
2603,Itagui,Itagui-Comuna 01,12:15:00,Itagui,Itagui-Comuna 04,12:25:00,Casa,Moto (Acompa?帶nte),-75.60215362,6.192006319,-75.63207055,6.18002835
2604,Itagui,Itagui-Comuna 03,07:00:00,Medellin,La Candelaria,08:00:00,Estudio,Moto (Conductor),-75.63529826,6.174328788,-75.56705569,6.236493561
2605,Medellin,La Candelaria,17:00:00,Itagui,Itagui-Comuna 03,18:00:00,Casa,Moto (Conductor),-75.56959426,6.243416014,-75.63705211,6.169729557
2606,Barbosa,Urbana Barbosa,04:30:00,Barbosa,Rural Barbosa,05:00:00,Trabajo,Moto (Conductor),-75.36720834,6.464650018,-75.34589131,6.411827637
2607,Barbosa,Rural Barbosa,18:00:00,Barbosa,Urbana Barbosa,18:10:00,Casa,Moto (Conductor),-75.34783992,6.465027807,-75.31614217,6.468172375
2608,Girardota,Rural Girardota,06:00:00,Barbosa,Urbana Barbosa,06:30:00,Trabajo,Moto (Conductor),-75.42862366,6.351816379,-75.31675097,6.475838809
2609,Barbosa,Urbana Barbosa,17:00:00,Girardota,Rural Girardota,18:00:00,Casa,Moto (Conductor),-75.27306284,6.468760066,-75.46929322,6.391670878
2610,Girardota,Urbana Girardota,05:40:00,Girardota,Urbana Girardota,06:00:00,Trabajo,Moto (Conductor),-75.44384119,6.385026947,-75.42396679,6.326750902
2611,Girardota,Urbana Girardota,14:00:00,Girardota,Urbana Girardota,14:20:00,Casa,Moto (Conductor),-75.43283381,6.408330547,-75.45838929,6.374267556
2612,Girardota,Urbana Girardota,05:00:00,Medellin,Belen,06:00:00,Trabajo,Moto (Conductor),-75.42522244,6.368360113,-75.5986493,6.210730485
2613,Medellin,Belen,18:00:00,Girardota,Urbana Girardota,18:30:00,Casa,Moto (Conductor),-75.5951445,6.229361272,-75.47762731,6.409297129
2614,Girardota,Urbana Girardota,06:00:00,Girardota,Urbana Girardota,07:00:00,Trabajo,Moto (Conductor),-75.46743445,6.375057919,-75.40514328,6.365687147
2615,Girardota,Urbana Girardota,16:00:00,Girardota,Urbana Girardota,16:30:00,Casa,Moto (Conductor),-75.42214464,6.334002841,-75.4406874,6.422540015
2616,Girardota,Urbana Girardota,08:00:00,Girardota,Urbana Girardota,08:05:00,Trabajo,Moto (Conductor),-75.44491836,6.429150318,-75.46662467,6.427898294
2617,Girardota,Urbana Girardota,17:00:00,Girardota,Urbana Girardota,17:05:00,Casa,Moto (Conductor),-75.42634497,6.369437647,-75.48333396,6.402405486
2618,Girardota,Urbana Girardota,07:00:00,Medellin,Aranjuez,07:40:00,Trabajo,Moto (Conductor),-75.41230536,6.376920874,-75.55859711,6.26533185
2619,Medellin,Aranjuez,17:00:00,Girardota,Urbana Girardota,17:40:00,Casa,Moto (Conductor),-75.5604127,6.27468861,-75.46973316,6.421691919
2620,Girardota,Urbana Girardota,15:00:00,Girardota,Urbana Girardota,15:10:00,Trabajo,Moto (Conductor),-75.4126907,6.368853325,-75.43667861,6.368310289
2621,Girardota,Urbana Girardota,22:00:00,Girardota,Urbana Girardota,22:15:00,Casa,Moto (Conductor),-75.43759498,6.382813422,-75.45175178,6.371659562
2622,Barbosa,Urbana Barbosa,08:30:00,Barbosa,Urbana Barbosa,09:00:00,Trabajo,Moto (Conductor),-75.37878628,6.408772727,-75.37631148,6.398192625
2623,Barbosa,Urbana Barbosa,21:30:00,Barbosa,Urbana Barbosa,22:00:00,Casa,Moto (Conductor),-75.29166099,6.488048287,-75.38209975,6.407039665
2624,Barbosa,Urbana Barbosa,07:00:00,Barbosa,Urbana Barbosa,07:30:00,Trabajo,Moto (Acompa?帶nte),-75.24860222,6.494951832,-75.34417648,6.430054977
2625,Barbosa,Urbana Barbosa,16:00:00,Barbosa,Urbana Barbosa,16:30:00,Casa,Moto (Acompa?帶nte),-75.34152666,6.407922618,-75.33883331,6.439765406
2626,Barbosa,Urbana Barbosa,07:00:00,Barbosa,Urbana Barbosa,07:20:00,Trabajo,Moto (Acompa?帶nte),-75.42371699,6.419458655,-75.36538351,6.419709127
