,municipio_o,comuna_o,hora_o,municipio_d,comuna_d,hora_d,motivo_viaje,modo_tte,o_long,o_lat,d_long,d_lat
95,Medellin,San Javier,06:00:00,Medellin,La Candelaria,06:30:00,Trabajo,Moto (Conductor),-75.59963556,6.272392131,-75.57788458,6.249944472
96,Medellin,La Candelaria,18:30:00,Medellin,San Javier,19:00:00,Casa,Moto (Conductor),-75.57515757,6.239194362,-75.61326267,6.258505235
97,Medellin,San Javier,06:00:00,Medellin,La Candelaria,06:30:00,Salud,Moto (Acompa?帶nte),-75.6369601,6.246742761,-75.57288221,6.255478528
98,Medellin,San Javier,07:30:00,Medellin,El Poblado,07:55:00,Trabajo,Moto (Conductor),-75.59671726,6.27273125,-75.57719362,6.218563947
99,Medellin,La Candelaria,10:00:00,Medellin,Guayabal,10:15:00,Trabajo,Moto (Conductor),-75.56669215,6.250191467,-75.58141399,6.214172849
100,Medellin,Guayabal,10:30:00,Medellin,La Candelaria,10:45:00,Trabajo,Moto (Conductor),-75.58333267,6.215328028,-75.56924935,6.264525981
101,Medellin,La Candelaria,11:00:00,Medellin,Laureles-Estadio,11:15:00,Trabajo,Moto (Conductor),-75.5647186,6.237254374,-75.57866025,6.253713319
102,Medellin,Laureles-Estadio,11:30:00,Medellin,San Javier,11:55:00,Casa,Moto (Conductor),-75.58205284,6.240890141,-75.63046912,6.253585833
103,Medellin,San Javier,13:30:00,Medellin,El Poblado,14:00:00,Trabajo,Moto (Conductor),-75.61526501,6.262940239,-75.56287325,6.208107334
104,Medellin,El Poblado,14:45:00,Medellin,La Candelaria,15:00:00,Trabajo,Moto (Conductor),-75.56951666,6.203904816,-75.5669923,6.243301957
105,Medellin,La Candelaria,15:15:00,Medellin,La Candelaria,15:25:00,Trabajo,Moto (Conductor),-75.56725956,6.230604545,-75.56577952,6.249378157
106,Medellin,La Candelaria,15:40:00,Medellin,Laureles-Estadio,15:52:00,Trabajo,Moto (Conductor),-75.56489271,6.253496538,-75.58394328,6.256396887
107,Medellin,Laureles-Estadio,16:00:00,Medellin,San Javier,16:40:00,Casa,Moto (Conductor),-75.59291055,6.250263205,-75.61089393,6.261022936
108,Medellin,La Candelaria,07:45:00,Medellin,Robledo,08:00:00,Estudio,Moto (Conductor),-75.56196727,6.251989359,-75.57815633,6.261539721
109,Medellin,Robledo,13:45:00,Medellin,Aranjuez,14:00:00,Trabajo,Moto (Conductor),-75.58595792,6.284998847,-75.56571013,6.285653441
110,Medellin,San Javier,10:00:00,Medellin,Doce de Octubre,10:10:00,Diligencia,Moto (Conductor),-75.62680453,6.256484315,-75.57534508,6.307970695
111,Medellin,Doce de Octubre,11:50:00,Medellin,San Javier,12:00:00,Casa,Moto (Conductor),-75.58118917,6.302388627,-75.62077595,6.253767144
112,Medellin,San Javier,07:30:00,Medellin,Castilla,08:30:00,Trabajo,Moto (Conductor),-75.6199589,6.254502491,-75.57003648,6.310221662
113,Medellin,Castilla,16:30:00,Medellin,San Javier,17:30:00,Casa,Moto (Conductor),-75.56611375,6.2932056,-75.63039674,6.24481498
114,Medellin,San Javier,05:00:00,Medellin,Corregimiento San Cristobal,06:00:00,Trabajo,Moto (Acompa?帶nte),-75.60781141,6.269392191,-75.64856318,6.262048619
115,Medellin,Corregimiento San Cristobal,11:00:00,Medellin,San Javier,12:00:00,Casa,Moto (Acompa?帶nte),-75.63619536,6.319170132,-75.62020966,6.255660255
116,Medellin,San Javier,04:30:00,Medellin,El Poblado,05:15:00,Trabajo,Moto (Conductor),-75.63002311,6.246554729,-75.56152615,6.195419218
117,Medellin,El Poblado,17:00:00,Medellin,San Javier,17:40:00,Casa,Moto (Conductor),-75.56847996,6.218938352,-75.60390482,6.269414919
118,Medellin,San Javier,08:30:00,Medellin,La Candelaria,09:15:00,Diligencia,Moto (Conductor),-75.62290526,6.249287303,-75.56155067,6.25243774
119,Medellin,La Candelaria,10:20:00,Medellin,El Poblado,10:35:00,Diligencia,Moto (Conductor),-75.57428081,6.246081422,-75.56582483,6.215806389
120,Medellin,El Poblado,11:30:00,Medellin,San Javier,12:10:00,Casa,Moto (Conductor),-75.57442855,6.180972191,-75.63301336,6.250947223
121,Medellin,San Javier,06:00:00,Medellin,La America,06:10:00,Estudio,Moto (Acompa?帶nte),-75.62152659,6.25641899,-75.60046421,6.256420941
122,Medellin,La America,12:00:00,Medellin,San Javier,12:10:00,Casa,Moto (Acompa?帶nte),-75.61358538,6.250030774,-75.63168805,6.246626072
123,Medellin,San Javier,07:20:00,Medellin,La Candelaria,08:00:00,Trabajo,Moto (Conductor),-75.61824517,6.269328286,-75.57005725,6.247328154
124,Medellin,La Candelaria,18:00:00,Medellin,San Javier,18:40:00,Casa,Moto (Conductor),-75.56404786,6.257864696,-75.61811026,6.246332448
125,Medellin,San Javier,07:30:00,Medellin,El Poblado,08:20:00,Trabajo,Moto (Conductor),-75.6063448,6.261342674,-75.55499609,6.187819172
126,Medellin,El Poblado,14:30:00,Medellin,San Javier,15:00:00,Alguien,Moto (Conductor),-75.55052904,6.205834527,-75.60565397,6.27471152
127,Medellin,San Javier,18:00:00,Medellin,San Javier,18:10:00,Casa,Moto (Conductor),-75.60524635,6.263342092,-75.61770674,6.249959891
128,Medellin,San Javier,07:30:00,Medellin,El Poblado,08:50:00,Trabajo,Moto (Acompa?帶nte),-75.61405937,6.268885336,-75.56543586,6.178155753
129,Medellin,El Poblado,14:30:00,Medellin,San Javier,15:00:00,Alguien,Moto (Acompa?帶nte),-75.5790047,6.196229127,-75.61634073,6.248532684
130,Medellin,San Javier,18:00:00,Medellin,San Javier,19:30:00,Casa,Moto (Acompa?帶nte),-75.62769324,6.253978235,-75.62739923,6.249286768
131,Medellin,San Javier,17:15:00,Medellin,San Javier,17:30:00,Casa,Moto (Acompa?帶nte),-75.62714589,6.259319952,-75.61226687,6.268636962
132,Medellin,San Javier,07:00:00,Medellin,La Candelaria,08:00:00,Trabajo,Moto (Conductor),-75.61590202,6.269602816,-75.57279736,6.247466489
133,Medellin,La Candelaria,16:00:00,Medellin,San Javier,16:20:00,Casa,Moto (Conductor),-75.56041957,6.242495205,-75.60668099,6.272806906
134,Medellin,San Javier,13:15:00,Medellin,San Javier,13:30:00,Alguien,Moto (Conductor),-75.62244763,6.245094685,-75.62780421,6.257981238
135,Medellin,San Javier,13:35:00,Medellin,San Javier,13:40:00,Casa,Moto (Conductor),-75.63094873,6.250980431,-75.61505129,6.251363088
136,Medellin,San Javier,16:20:00,Medellin,San Javier,16:30:00,Alguien,Moto (Conductor),-75.60639143,6.262769159,-75.61225681,6.263923703
137,Medellin,San Javier,16:31:00,Medellin,San Javier,16:40:00,Alguien,Moto (Conductor),-75.627342,6.255739434,-75.63405082,6.250320106
138,Medellin,San Javier,16:50:00,Medellin,San Javier,17:00:00,Casa,Moto (Acompa?帶nte),-75.61717281,6.252279066,-75.62316097,6.24441463
139,Medellin,San Javier,13:15:00,Medellin,San Javier,13:30:00,Estudio,Moto (Acompa?帶nte),-75.60865892,6.261258096,-75.60009562,6.273561703
140,Medellin,San Javier,16:20:00,Medellin,San Javier,16:30:00,Casa,Moto (Acompa?帶nte),-75.61910262,6.250321445,-75.6162546,6.242482343
141,Medellin,San Javier,07:00:00,Medellin,Laureles-Estadio,07:30:00,Trabajo,Moto (Conductor),-75.6266913,6.255696959,-75.59814696,6.243893427
142,Medellin,Laureles-Estadio,19:30:00,Medellin,San Javier,20:00:00,Casa,Moto (Conductor),-75.57984155,6.256133316,-75.6056651,6.26948324
143,Medellin,La Candelaria,13:00:00,Medellin,San Javier,13:30:00,Casa,Moto (Acompa?帶nte),-75.57128093,6.234117991,-75.6023404,6.274160621
144,Medellin,San Javier,06:00:00,Medellin,La America,06:20:00,Trabajo,Moto (Conductor),-75.60677053,6.27082383,-75.61464923,6.246249605
145,Medellin,La America,18:00:00,Medellin,San Javier,18:20:00,Casa,Moto (Conductor),-75.60555151,6.257477685,-75.61614848,6.267484028
146,Medellin,San Javier,09:00:00,Medellin,Belen,09:40:00,Trabajo,Moto (Conductor),-75.60918658,6.267655007,-75.61009802,6.234899831
147,Medellin,Belen,18:20:00,Medellin,San Javier,19:00:00,Casa,Moto (Conductor),-75.60163155,6.236865309,-75.61273378,6.258688897
148,Medellin,San Javier,11:00:00,Medellin,Belen,11:30:00,Estudio,Moto (Conductor),-75.62701397,6.247445669,-75.59863144,6.234901133
149,Medellin,Belen,18:30:00,Medellin,San Javier,19:00:00,Casa,Moto (Conductor),-75.60554801,6.212189781,-75.62981728,6.24890232
150,Medellin,San Javier,07:30:00,Medellin,Belen,08:15:00,Trabajo,Moto (Conductor),-75.60896241,6.267087139,-75.60545716,6.210394204
151,Medellin,Belen,19:30:00,Medellin,San Javier,22:00:00,Casa,Moto (Conductor),-75.61294013,6.236911791,-75.61751521,6.256909592
152,Medellin,San Javier,05:30:00,Medellin,El Poblado,06:00:00,Trabajo,Moto (Conductor),-75.62131894,6.241214705,-75.57516381,6.209314506
153,Medellin,El Poblado,18:00:00,Medellin,San Javier,19:30:00,Casa,Moto (Conductor),-75.55853205,6.196659245,-75.62727015,6.247000982
154,Medellin,San Javier,06:30:00,Medellin,Belen,07:00:00,Trabajo,Moto (Conductor),-75.63017728,6.245382862,-75.60788923,6.216903433
155,Medellin,Belen,16:00:00,Medellin,San Javier,16:30:00,Casa,Moto (Conductor),-75.59503485,6.220916155,-75.6266908,6.258831163
156,Medellin,San Javier,17:30:00,Medellin,La Candelaria,18:00:00,Alguien,Moto (Conductor),-75.61740369,6.250563133,-75.56889071,6.263258478
157,Medellin,La Candelaria,18:05:00,Medellin,San Javier,18:35:00,Casa,Moto (Conductor),-75.56041684,6.262253323,-75.6342437,6.250004573
158,Medellin,La Candelaria,18:00:00,Medellin,San Javier,18:30:00,Casa,Moto (Acompa?帶nte),-75.57260045,6.259898365,-75.63421679,6.249442598
159,Medellin,Aranjuez,07:55:00,Medellin,La Candelaria,08:00:00,Trabajo,Moto (Conductor),-75.56678358,6.279305345,-75.57151698,6.244089262
160,Medellin,La Candelaria,17:00:00,Medellin,Aranjuez,17:10:00,Alguien,Moto (Conductor),-75.56516682,6.252711924,-75.56581443,6.266400735
161,Medellin,Laureles-Estadio,21:00:00,Medellin,San Javier,21:30:00,Casa,Moto (Conductor),-75.59543836,6.243268834,-75.60868545,6.262767473
162,Medellin,San Javier,06:00:00,Medellin,Guayabal,06:20:00,Recreacion,Moto (Acompa?帶nte),-75.61202089,6.265889605,-75.58466771,6.222546873
163,Medellin,Guayabal,15:40:00,Medellin,San Javier,16:00:00,Casa,Moto (Acompa?帶nte),-75.58859111,6.221889561,-75.62172749,6.249097491
164,Medellin,San Javier,13:00:00,Medellin,La Candelaria,13:30:00,Trabajo,Moto (Conductor),-75.60789656,6.274208704,-75.5621293,6.255430126
165,Medellin,La Candelaria,21:00:00,Medellin,San Javier,21:30:00,Casa,Moto (Conductor),-75.5775489,6.252908168,-75.63011732,6.254067432
166,Medellin,San Javier,04:45:00,Medellin,La Candelaria,05:25:00,Trabajo,Moto (Conductor),-75.6162831,6.256839597,-75.5624718,6.255330998
167,Medellin,La Candelaria,18:00:00,Medellin,San Javier,19:10:00,Casa,Moto (Conductor),-75.57980465,6.249347592,-75.62264414,6.257381145
168,Medellin,San Javier,06:30:00,Medellin,Manrique,07:00:00,Trabajo,Moto (Conductor),-75.62505832,6.250007082,-75.55359375,6.269735299
169,Medellin,Manrique,17:30:00,Medellin,San Javier,18:45:00,Casa,Moto (Conductor),-75.55144403,6.285239509,-75.61211317,6.270612464
170,Medellin,La Candelaria,17:30:00,Medellin,Belen,18:00:00,Estudio,Moto (Conductor),-75.57256247,6.242775455,-75.58524488,6.235611405
171,Medellin,San Javier,05:00:00,Medellin,El Poblado,05:50:00,Trabajo,Moto (Conductor),-75.6156632,6.269343294,-75.56813481,6.197145789
172,Medellin,El Poblado,16:30:00,Medellin,San Javier,16:35:00,Estudio,Moto (Conductor),-75.57012789,6.181471871,-75.62237973,6.251718853
173,Medellin,Corregimiento San Cristobal,07:30:00,Medellin,La America,07:50:00,Alguien,Moto (Conductor),-75.67752898,6.280573054,-75.60696121,6.254821279
174,Medellin,La America,08:00:00,Medellin,Aranjuez,08:30:00,Trabajo,Moto (Conductor),-75.60644429,6.253048025,-75.56080534,6.287012159
175,Medellin,Aranjuez,18:00:00,Medellin,Corregimiento San Cristobal,19:00:00,Casa,Moto (Conductor),-75.56481001,6.285943002,-75.67177687,6.278769426
176,Medellin,Corregimiento San Cristobal,07:00:00,Medellin,La America,07:30:00,Trabajo,Moto (Acompa?帶nte),-75.60022915,6.296353225,-75.60912275,6.244558902
177,Medellin,Corregimiento San Cristobal,07:00:00,Medellin,La America,07:30:00,Recreacion,Moto (Acompa?帶nte),-75.6595518,6.273898428,-75.61487743,6.246205308
178,Medellin,Corregimiento San Cristobal,07:10:00,Medellin,Corregimiento San Cristobal,07:30:00,Alguien,Moto (Conductor),-75.64668387,6.319031938,-75.64338349,6.265105045
179,Medellin,Corregimiento San Cristobal,17:00:00,Medellin,Corregimiento San Cristobal,18:00:00,Casa,Moto (Conductor),-75.65783628,6.28526652,-75.66729128,6.262709753
180,Medellin,Corregimiento San Cristobal,07:10:00,Medellin,Corregimiento San Cristobal,07:30:00,Trabajo,Moto (Acompa?帶nte),-75.66250444,6.28922223,-75.63971479,6.278023173
181,Medellin,Corregimiento San Cristobal,07:10:00,Medellin,Corregimiento San Cristobal,07:30:00,Estudio,Moto (Acompa?帶nte),-75.62798851,6.304681313,-75.6422486,6.295528811
182,Medellin,Robledo,16:40:00,Medellin,Corregimiento San Cristobal,17:10:00,Casa,Moto (Conductor),-75.61576033,6.278252365,-75.66964558,6.315568986
183,Medellin,Corregimiento San Cristobal,06:30:00,Medellin,La Candelaria,07:30:00,Trabajo,Moto (Conductor),-75.67512353,6.268240836,-75.56530893,6.224762964
184,Medellin,La Candelaria,20:00:00,Medellin,Corregimiento San Cristobal,21:00:00,Casa,Moto (Conductor),-75.56913457,6.23123064,-75.65425508,6.268112301
185,Medellin,San Javier,17:00:00,Medellin,San Javier,17:10:00,Diligencia,Moto (Conductor),-75.63078126,6.249033021,-75.63162495,6.249952174
186,Medellin,San Javier,17:20:00,Medellin,San Javier,17:22:00,Casa,Moto (Conductor),-75.6150974,6.269631398,-75.61600786,6.258319946
187,Medellin,San Javier,07:30:00,Medellin,La Candelaria,08:00:00,Trabajo,Moto (Conductor),-75.604171,6.260686133,-75.57589854,6.247857351
188,Medellin,La Candelaria,18:00:00,Medellin,San Javier,18:20:00,Casa,Moto (Conductor),-75.56149411,6.251042144,-75.62923543,6.259888808
189,Medellin,San Javier,05:30:00,Medellin,El Poblado,06:00:00,Trabajo,Moto (Conductor),-75.60903837,6.269953984,-75.56779323,6.182789876
190,Medellin,El Poblado,18:00:00,Medellin,San Javier,18:30:00,Estudio,Moto (Conductor),-75.56301106,6.190500443,-75.61857668,6.248938263
191,Medellin,San Javier,04:50:00,Medellin,Laureles-Estadio,05:10:00,Trabajo,Moto (Conductor),-75.61522342,6.263049458,-75.59063722,6.264334419
192,Medellin,Laureles-Estadio,17:00:00,Medellin,San Javier,17:30:00,Casa,Moto (Conductor),-75.59592968,6.240608765,-75.61959341,6.262210563
193,Medellin,Corregimiento San Cristobal,07:00:00,Medellin,La America,07:30:00,Alguien,Moto (Conductor),-75.63425436,6.276172556,-75.61109005,6.257916837
194,Medellin,La Candelaria,12:00:00,Medellin,Corregimiento San Cristobal,12:30:00,Casa,Moto (Conductor),-75.5710198,6.247716748,-75.60727985,6.294673018
195,Medellin,Corregimiento San Cristobal,07:10:00,Medellin,La America,07:30:00,Estudio,Moto (Acompa?帶nte),-75.64729595,6.262630774,-75.60347583,6.257661067
196,Medellin,Corregimiento San Cristobal,05:30:00,Medellin,Guayabal,06:00:00,Trabajo,Moto (Conductor),-75.61080817,6.295828749,-75.58360321,6.228297893
197,Medellin,Guayabal,17:00:00,Medellin,Corregimiento San Cristobal,17:30:00,Casa,Moto (Conductor),-75.59406149,6.193960966,-75.63517806,6.279858904
198,Medellin,Corregimiento San Cristobal,07:22:00,Medellin,Laureles-Estadio,07:55:00,Trabajo,Moto (Conductor),-75.64643296,6.259035393,-75.58064121,6.242908582
199,Medellin,San Javier,09:00:00,Medellin,Belen,09:20:00,Trabajo,Moto (Conductor),-75.59894142,6.269336308,-75.60430139,6.218805411
200,Medellin,Corregimiento San Cristobal,06:00:00,Medellin,El Poblado,07:00:00,Trabajo,Moto (Conductor),-75.62328925,6.268497047,-75.58024126,6.190666891
201,Medellin,El Poblado,17:00:00,Medellin,Corregimiento San Cristobal,17:40:00,Casa,Moto (Conductor),-75.57297727,6.220633553,-75.6625428,6.257325739
202,Medellin,Corregimiento San Cristobal,06:00:00,Medellin,San Javier,06:30:00,Estudio,Moto (Acompa?帶nte),-75.66089457,6.305385413,-75.63201794,6.245493103
203,Medellin,La Candelaria,17:45:00,Medellin,San Javier,18:20:00,Casa,Moto (Conductor),-75.56774745,6.245241087,-75.61375631,6.269691876
204,Medellin,San Javier,16:00:00,Medellin,Buenos Aires,16:30:00,Diligencia,Moto (Acompa?帶nte),-75.6099086,6.258320732,-75.55321869,6.238011125
205,Medellin,Buenos Aires,19:30:00,Medellin,San Javier,20:10:00,Casa,Moto (Acompa?帶nte),-75.55537237,6.23731423,-75.60565894,6.264749273
206,Medellin,San Javier,07:00:00,Medellin,El Poblado,08:00:00,Estudio,Moto (Conductor),-75.62583089,6.256104006,-75.55373714,6.203878179
207,Medellin,El Poblado,15:00:00,Medellin,San Javier,15:30:00,Casa,Moto (Conductor),-75.5567729,6.203637698,-75.61918363,6.256630352
208,Medellin,San Javier,16:00:00,Medellin,El Poblado,16:30:00,Estudio,Moto (Conductor),-75.60065889,6.270845352,-75.5761703,6.221709176
209,Medellin,El Poblado,22:00:00,Medellin,San Javier,22:30:00,Casa,Moto (Conductor),-75.56112276,6.181143442,-75.62720811,6.246042007
210,Medellin,San Javier,08:00:00,Medellin,La Candelaria,08:30:00,Trabajo,Moto (Conductor),-75.61776147,6.2673938,-75.57043131,6.228529448
211,Medellin,La Candelaria,17:10:00,Medellin,San Javier,17:30:00,Casa,Moto (Conductor),-75.56964787,6.257577563,-75.62193098,6.260381952
212,Medellin,San Javier,17:45:00,Medellin,La America,19:00:00,Estudio,Moto (Acompa?帶nte),-75.62658059,6.259444418,-75.60539924,6.253290443
213,Medellin,La America,21:00:00,Medellin,San Javier,21:30:00,Casa,Moto (Acompa?帶nte),-75.60362784,6.268034069,-75.63804337,6.244669815
214,Medellin,Corregimiento San Cristobal,06:15:00,Medellin,La Candelaria,07:00:00,Estudio,Moto (Conductor),-75.66294922,6.282977914,-75.56196497,6.242536725
215,Medellin,Corregimiento San Cristobal,06:15:00,Medellin,La Candelaria,07:00:00,Estudio,Moto (Acompa?帶nte),-75.60333916,6.30184332,-75.56490207,6.235123905
216,Medellin,La Candelaria,17:00:00,Medellin,Corregimiento San Cristobal,17:45:00,Casa,Moto (Acompa?帶nte),-75.5632899,6.238065857,-75.6626391,6.263711097
217,Medellin,Corregimiento San Cristobal,07:50:00,Medellin,Aranjuez,08:20:00,Alguien,Moto (Conductor),-75.66783754,6.283521859,-75.55615877,6.287255651
218,Medellin,Aranjuez,17:00:00,Medellin,Corregimiento San Cristobal,17:40:00,Casa,Moto (Conductor),-75.56296726,6.273559258,-75.64003663,6.270429636
219,Medellin,San Javier,06:00:00,Medellin,La America,06:20:00,Estudio,Moto (Acompa?帶nte),-75.60080049,6.271104033,-75.60000641,6.255183534
220,Medellin,La America,12:35:00,Medellin,San Javier,13:15:00,Casa,Moto (Acompa?帶nte),-75.60490994,6.255998229,-75.61777043,6.247772604
221,Medellin,San Javier,12:00:00,Medellin,La America,12:20:00,Estudio,Moto (Acompa?帶nte),-75.62081388,6.252373902,-75.59817823,6.258948002
222,Medellin,La America,18:35:00,Medellin,San Javier,19:00:00,Casa,Moto (Acompa?帶nte),-75.61170989,6.248671386,-75.63046113,6.245614502
223,Medellin,San Javier,09:45:00,Medellin,Laureles-Estadio,09:55:00,Trabajo,Moto (Conductor),-75.62082489,6.249571838,-75.58867244,6.249248598
224,Medellin,Laureles-Estadio,12:00:00,Medellin,San Javier,12:15:00,Casa,Moto (Conductor),-75.58486924,6.248657953,-75.62550727,6.250767869
225,Medellin,Corregimiento San Cristobal,05:15:00,Medellin,Aranjuez,06:00:00,Estudio,Moto (Conductor),-75.66729227,6.292503537,-75.56301497,6.27791831
226,Medellin,Aranjuez,14:00:00,Medellin,Corregimiento San Cristobal,14:45:00,Casa,Moto (Conductor),-75.55993091,6.273483976,-75.65278456,6.261464323
227,Medellin,San Javier,06:00:00,Medellin,El Poblado,07:00:00,Trabajo,Moto (Conductor),-75.61400455,6.270359375,-75.56990027,6.225389698
228,Medellin,El Poblado,16:00:00,Medellin,San Javier,17:00:00,Casa,Moto (Conductor),-75.55424327,6.188316784,-75.62770235,6.251990494
229,Medellin,San Javier,06:35:00,Medellin,Laureles-Estadio,07:00:00,Alguien,Moto (Conductor),-75.60784935,6.267775201,-75.5999639,6.247435137
230,Medellin,Laureles-Estadio,07:05:00,Medellin,San Javier,07:25:00,Casa,Moto (Conductor),-75.58814166,6.24094256,-75.6097603,6.266794844
231,Medellin,San Javier,12:30:00,Medellin,La America,13:00:00,Alguien,Moto (Conductor),-75.61844936,6.243302393,-75.60940082,6.249874744
232,Medellin,La America,14:30:00,Medellin,San Javier,14:50:00,Casa,Moto (Conductor),-75.61658884,6.241463481,-75.61706414,6.264823566
233,Medellin,San Javier,17:00:00,Medellin,Laureles-Estadio,17:25:00,Alguien,Moto (Conductor),-75.62208708,6.254627871,-75.59372397,6.261173233
234,Medellin,Laureles-Estadio,17:30:00,Medellin,San Javier,18:05:00,Casa,Moto (Conductor),-75.58944223,6.262834158,-75.63397803,6.245125205
235,Medellin,San Javier,12:30:00,Medellin,La America,13:00:00,Salud,Moto (Acompa?帶nte),-75.6291634,6.25554706,-75.60053307,6.253358879
236,Medellin,La America,14:30:00,Medellin,San Javier,14:50:00,Casa,Moto (Acompa?帶nte),-75.59712629,6.262115846,-75.62058679,6.242890954
237,Medellin,San Javier,06:35:00,Medellin,Laureles-Estadio,07:00:00,Trabajo,Moto (Acompa?帶nte),-75.60674753,6.270876422,-75.60592341,6.242642482
238,Medellin,Laureles-Estadio,17:30:00,Medellin,San Javier,18:05:00,Casa,Moto (Acompa?帶nte),-75.58433528,6.258046711,-75.62152067,6.240457978
239,Medellin,Corregimiento San Cristobal,04:45:00,Medellin,La Candelaria,06:00:00,Trabajo,Moto (Conductor),-75.62406157,6.311236788,-75.56711507,6.231183085
240,Medellin,La Candelaria,17:30:00,Medellin,Corregimiento San Cristobal,18:15:00,Casa,Moto (Conductor),-75.55794401,6.249530955,-75.6064857,6.302156326
241,Medellin,Corregimiento San Cristobal,06:35:00,Medellin,La Candelaria,07:00:00,Trabajo,Moto (Conductor),-75.63827959,6.265145962,-75.5601107,6.261076645
242,Medellin,La Candelaria,18:00:00,Medellin,Corregimiento San Cristobal,18:30:00,Casa,Moto (Conductor),-75.55993286,6.245190487,-75.66470074,6.316525439
243,Medellin,Corregimiento San Cristobal,06:00:00,Medellin,La Candelaria,06:40:00,Trabajo,Moto (Conductor),-75.63004869,6.276179436,-75.57350765,6.255494304
244,Medellin,La Candelaria,19:00:00,Medellin,Corregimiento San Cristobal,20:00:00,Casa,Moto (Conductor),-75.56632534,6.261238488,-75.6582275,6.265512877
245,Medellin,Corregimiento San Cristobal,09:00:00,Medellin,La America,09:20:00,Diligencia,Moto (Acompa?帶nte),-75.66515076,6.27386184,-75.61056245,6.244968064
246,Medellin,La America,14:20:00,Medellin,San Javier,14:30:00,Otro,Moto (Acompa?帶nte),-75.60241853,6.268515952,-75.62766506,6.251212007
247,Medellin,San Javier,14:45:00,Medellin,San Javier,15:10:00,Casa,Moto (Acompa?帶nte),-75.62264639,6.249190224,-75.62439727,6.255157786
248,Medellin,San Javier,06:30:00,Medellin,Robledo,07:00:00,Alguien,Moto (Conductor),-75.60569473,6.262697351,-75.5979071,6.274819291
249,Medellin,Robledo,07:10:00,Medellin,San Javier,07:30:00,Casa,Moto (Conductor),-75.624409,6.282183956,-75.62058377,6.262637109
250,Medellin,San Javier,14:00:00,Medellin,La America,14:10:00,Diligencia,Moto (Conductor),-75.61330581,6.260942557,-75.60321131,6.249585093
251,Medellin,La America,14:20:00,Medellin,San Javier,14:30:00,Alguien,Moto (Conductor),-75.60706527,6.250256132,-75.60695012,6.258762081
252,Medellin,San Javier,14:45:00,Medellin,San Javier,15:10:00,Casa,Moto (Conductor),-75.62441518,6.260152116,-75.6226667,6.259440441
253,Medellin,Robledo,05:30:00,Medellin,La Candelaria,06:30:00,Trabajo,Moto (Conductor),-75.58097738,6.26681693,-75.57348808,6.260473454
254,Medellin,La Candelaria,18:00:00,Medellin,Robledo,19:00:00,Casa,Moto (Conductor),-75.5656447,6.261329463,-75.61551117,6.277102629
255,Medellin,Robledo,05:30:00,Medellin,El Poblado,06:30:00,Trabajo,Moto (Conductor),-75.58085996,6.274782791,-75.57624527,6.186048373
256,Medellin,El Poblado,16:00:00,Medellin,Robledo,17:15:00,Casa,Moto (Conductor),-75.56701325,6.217880339,-75.61472508,6.280308052
257,Medellin,San Javier,04:30:00,Medellin,Buenos Aires,05:00:00,Trabajo,Moto (Conductor),-75.62345229,6.255074094,-75.55522696,6.238500764
258,Medellin,Buenos Aires,15:00:00,Medellin,San Javier,15:45:00,Casa,Moto (Conductor),-75.56150897,6.215897625,-75.61704898,6.258003547
259,Medellin,Corregimiento San Cristobal,06:30:00,Medellin,El Poblado,07:00:00,Trabajo,Moto (Conductor),-75.64103069,6.270539863,-75.56989581,6.19636676
260,Medellin,El Poblado,16:00:00,Medellin,Corregimiento San Cristobal,16:30:00,Casa,Moto (Conductor),-75.56070555,6.19167792,-75.62402494,6.299347572
261,Medellin,Corregimiento San Cristobal,06:15:00,Medellin,Castilla,07:00:00,Trabajo,Moto (Conductor),-75.66131303,6.299958794,-75.57119941,6.305827404
262,Medellin,Castilla,20:30:00,Medellin,Corregimiento San Cristobal,21:15:00,Casa,Moto (Conductor),-75.57362611,6.293663076,-75.66499292,6.285813535
263,Medellin,Corregimiento San Cristobal,10:00:00,Medellin,Aranjuez,10:40:00,Trabajo,Moto (Conductor),-75.6402304,6.316458458,-75.56436702,6.278728216
264,Medellin,Aranjuez,17:00:00,Medellin,Corregimiento San Cristobal,17:40:00,Casa,Moto (Conductor),-75.55376563,6.285545006,-75.61723372,6.31176863
265,Medellin,Corregimiento San Cristobal,05:00:00,Medellin,San Javier,05:30:00,Trabajo,Moto (Conductor),-75.64811194,6.316578697,-75.62162801,6.24292396
266,Medellin,San Javier,18:10:00,Medellin,Corregimiento San Cristobal,18:40:00,Casa,Moto (Conductor),-75.62366971,6.261335155,-75.58423889,6.304190989
267,Medellin,San Javier,07:30:00,Medellin,Aranjuez,08:00:00,Trabajo,Moto (Conductor),-75.62102974,6.244712204,-75.56441292,6.274927258
268,Medellin,Aranjuez,17:00:00,Medellin,San Javier,17:30:00,Casa,Moto (Conductor),-75.5575868,6.265661007,-75.61312526,6.256407376
269,Medellin,Corregimiento San Cristobal,08:40:00,Medellin,Corregimiento San Cristobal,09:00:00,Trabajo,Moto (Conductor),-75.6511259,6.329388648,-75.60820074,6.310999071
270,Medellin,Corregimiento San Cristobal,17:00:00,Medellin,Corregimiento San Cristobal,17:20:00,Casa,Moto (Conductor),-75.61344015,6.289207059,-75.64585615,6.325769677
271,Medellin,Corregimiento San Cristobal,08:40:00,Medellin,Corregimiento San Cristobal,09:00:00,Trabajo,Moto (Conductor),-75.65762935,6.309354777,-75.66420954,6.26705516
