ORIGIN_MUNICIPIO,ORIGIN_COMUNA,ORIGIN_TIME,o_lat,o_long,DESTINATION_MUNICIPIO,DESTINATION_COMUNA,DESTINATION_TIME,d_lat,d_long,TRANSPORT_MODE_S1,TRIP_PURPOSE
Medellin,Laureles-Estadio,14:20:00,6.264575508,-75.59032295,Medellin,La Candelaria,14:30:00,6.252303934,-75.5744018,Moto (Conductor),Trabajo
Medellin,La Candelaria,20:10:00,6.256739541,-75.57294503,Envigado,Zona 05,20:40:00,6.136553036,-75.54378008,Moto (Conductor),Casa
Medellin,La Candelaria,08:00:00,6.245058902,-75.56197873,Medellin,La Candelaria,08:30:00,6.229495426,-75.56872928,Moto (Acompa?±ante),Trabajo
Medellin,La Candelaria,17:30:00,6.235880806,-75.56384271,Medellin,La Candelaria,18:00:00,6.262870131,-75.57214818,Moto (Acompa?±ante),Casa
Medellin,Villa Hermosa,17:30:00,6.238772707,-75.54433686,Medellin,Castilla,17:55:00,6.296951466,-75.56343777,Moto (Conductor),Estudio
Medellin,Castilla,20:30:00,6.285309386,-75.57375627,Medellin,Villa Hermosa,21:00:00,6.230744508,-75.53025297,Moto (Conductor),Estudio
Medellin,Villa Hermosa,03:30:00,6.236893041,-75.54105366,Medellin,Castilla,04:00:00,6.302157124,-75.55865853,Moto (Acompa?±ante),Trabajo
Medellin,Castilla,15:00:00,6.297423684,-75.56169718,Medellin,Villa Hermosa,15:30:00,6.231737962,-75.52964917,Moto (Acompa?±ante),Casa
Envigado,Zona 02,06:00:00,6.180629815,-75.49727957,Medellin,El Poblado,06:15:00,6.205531325,-75.56918165,Moto (Acompa?±ante),Trabajo
Medellin,El Poblado,18:00:00,6.197211874,-75.57403254,Envigado,Zona 02,18:15:00,6.112256997,-75.5490867,Moto (Acompa?±ante),Casa
Medellin,Villa Hermosa,12:00:00,6.256773884,-75.54662071,Medellin,Villa Hermosa,12:10:00,6.234577944,-75.53051534,Moto (Conductor),Alguien
Medellin,Villa Hermosa,13:20:00,6.243608015,-75.55101433,Medellin,Villa Hermosa,13:30:00,6.235789088,-75.54154986,Moto (Conductor),Casa
Medellin,Villa Hermosa,08:00:00,6.233379108,-75.52633708,Medellin,Corregimiento San Antonio de Prado,08:50:00,6.175218257,-75.68041277,Moto (Conductor),Trabajo
Medellin,Corregimiento San Antonio de Prado,18:00:00,6.18367389,-75.64631268,Medellin,Villa Hermosa,19:30:00,6.24948704,-75.54926621,Moto (Conductor),Casa
Medellin,Villa Hermosa,13:30:00,6.234113604,-75.53261561,Medellin,Belen,14:00:00,6.230689571,-75.61520909,Moto (Conductor),Trabajo
Medellin,Belen,20:00:00,6.217909827,-75.59899961,Medellin,Villa Hermosa,20:30:00,6.257498549,-75.54533081,Moto (Conductor),Casa
Medellin,Villa Hermosa,09:30:00,6.252701526,-75.55299787,Bello,Bello-Comuna 08,10:00:00,6.404983005,-75.5909812,Moto (Conductor),Trabajo
Bello,Bello-Comuna 08,18:30:00,6.369830871,-75.62961993,Medellin,Villa Hermosa,19:00:00,6.240398472,-75.53822784,Moto (Conductor),Casa
Medellin,Villa Hermosa,07:30:00,6.24415382,-75.55259919,Medellin,Robledo,08:00:00,6.269475099,-75.58490334,Moto (Acompa?±ante),Trabajo
Medellin,Robledo,18:30:00,6.293646391,-75.58787535,Itagui,Rural Itagui,19:00:00,6.171831174,-75.61574668,Moto (Acompa?±ante),Casa
Medellin,Villa Hermosa,05:50:00,6.247489329,-75.553632,Medellin,Robledo,06:10:00,6.273443502,-75.58370704,Moto (Conductor),Estudio
Medellin,Robledo,07:30:00,6.290145168,-75.60044035,Medellin,La Candelaria,08:00:00,6.229030385,-75.5695677,Moto (Conductor),Trabajo
Medellin,La Candelaria,17:00:00,6.247086217,-75.5621363,Medellin,Villa Hermosa,17:40:00,6.23488401,-75.53253489,Moto (Conductor),Casa
Medellin,Robledo,09:00:00,6.264235694,-75.58132893,Medellin,La Candelaria,09:50:00,6.238197258,-75.56879572,Moto (Acompa?±ante),Trabajo
Medellin,La Candelaria,12:50:00,6.251589323,-75.56185223,Medellin,Robledo,13:30:00,6.286396557,-75.58410569,Moto (Acompa?±ante),Casa
Medellin,Robledo,12:00:00,6.270115427,-75.58276842,Medellin,Castilla,12:14:00,6.288612237,-75.57810353,Moto (Conductor),Trabajo
Medellin,Castilla,19:30:00,6.310438446,-75.56391988,Medellin,Robledo,20:00:00,6.281508773,-75.57751566,Moto (Conductor),Casa
Medellin,Laureles-Estadio,21:45:00,6.241707025,-75.60876744,Medellin,Robledo,22:00:00,6.277818044,-75.58442275,Moto (Acompa?±ante),Trabajo
Medellin,Robledo,07:15:00,6.283951296,-75.60460792,Bello,Bello-Comuna 08,08:00:00,6.369816402,-75.61641085,Moto (Acompa?±ante),Trabajo
Bello,Bello-Comuna 08,18:30:00,6.37200032,-75.65529087,Medellin,Robledo,19:15:00,6.277418912,-75.57990953,Moto (Acompa?±ante),Casa
Medellin,Robledo,12:00:00,6.292761332,-75.59068036,Medellin,Robledo,12:30:00,6.26824436,-75.58074445,Moto (Acompa?±ante),Casa
Medellin,Manrique,06:00:00,6.274696695,-75.54770413,Sabaneta,Urbana Sabaneta,06:40:00,6.151292259,-75.6148237,Moto (Conductor),Trabajo
Sabaneta,Urbana Sabaneta,18:15:00,6.146656248,-75.59768927,Medellin,Manrique,19:00:00,6.265764255,-75.55355855,Moto (Conductor),Casa
Medellin,Robledo,03:30:00,6.283836346,-75.58616036,Medellin,El Poblado,04:00:00,6.186606882,-75.56358043,Moto (Acompa?±ante),Trabajo
Medellin,Villa Hermosa,06:00:00,6.249528123,-75.54498568,Medellin,Doce de Octubre,06:20:00,6.304827935,-75.57661571,Moto (Conductor),Estudio
Medellin,Doce de Octubre,17:00:00,6.306504005,-75.57944081,Medellin,Villa Hermosa,17:30:00,6.255250858,-75.55609703,Moto (Conductor),Casa
Medellin,Villa Hermosa,11:00:00,6.240738791,-75.54450995,Medellin,El Poblado,11:45:00,6.212405089,-75.5720545,Moto (Conductor),Trabajo
Medellin,El Poblado,20:00:00,6.196140826,-75.56354447,Medellin,Villa Hermosa,20:45:00,6.232583601,-75.53190769,Moto (Conductor),Casa
Medellin,Robledo,06:50:00,6.296323274,-75.59026028,Medellin,La Candelaria,07:30:00,6.23732524,-75.56645457,Moto (Conductor),Trabajo
Medellin,La Candelaria,10:20:00,6.24552734,-75.55851091,Medellin,Robledo,10:40:00,6.291813258,-75.59804432,Moto (Conductor),Casa
Medellin,Villa Hermosa,07:00:00,6.251078786,-75.5521739,Medellin,Guayabal,07:45:00,6.203265417,-75.58366615,Moto (Conductor),Trabajo
Medellin,Guayabal,17:00:00,6.206491081,-75.583303,Medellin,Villa Hermosa,18:00:00,6.246249618,-75.55203078,Moto (Conductor),Casa
Medellin,Villa Hermosa,08:20:00,6.235213838,-75.52487672,Medellin,El Poblado,08:50:00,6.222384294,-75.56631964,Moto (Conductor),Trabajo
Medellin,El Poblado,12:10:00,6.197396416,-75.57316989,Medellin,Villa Hermosa,12:30:00,6.253086897,-75.53820388,Moto (Conductor),Casa
Medellin,Villa Hermosa,14:00:00,6.257480142,-75.54945653,Medellin,Laureles-Estadio,14:30:00,6.255514109,-75.58976852,Moto (Conductor),Trabajo
Medellin,Laureles-Estadio,18:45:00,6.253873915,-75.58180664,Medellin,Villa Hermosa,19:25:00,6.244976782,-75.54662834,Moto (Conductor),Casa
Medellin,Villa Hermosa,07:00:00,6.250271507,-75.54962344,Medellin,El Poblado,08:00:00,6.190969426,-75.56589705,Moto (Conductor),Trabajo
Medellin,El Poblado,21:00:00,6.21443893,-75.56934558,Medellin,Villa Hermosa,22:00:00,6.256934449,-75.54077984,Moto (Conductor),Casa
Medellin,La Candelaria,07:00:00,6.260865299,-75.56972659,Medellin,La Candelaria,07:30:00,6.252666301,-75.56218148,Moto (Conductor),Compras
Medellin,La Candelaria,08:00:00,6.242519051,-75.5626311,Medellin,Robledo,08:20:00,6.270738717,-75.58163185,Moto (Conductor),Estudio
Medellin,Robledo,10:15:00,6.275851439,-75.59853862,Medellin,Belen,10:45:00,6.227335765,-75.59674404,Moto (Conductor),Almuerzo
Medellin,Belen,13:00:00,6.214063038,-75.59732809,Medellin,Robledo,13:30:00,6.269132546,-75.58255366,Moto (Conductor),Estudio
Medellin,Robledo,17:00:00,6.275948626,-75.60262651,Medellin,La Candelaria,17:20:00,6.234579472,-75.5695585,Moto (Conductor),Casa
Medellin,La Candelaria,06:00:00,6.262510859,-75.56702947,La Estrella,Rural La Estrella,07:00:00,6.154427738,-75.67688336,Moto (Conductor),Trabajo
La Estrella,Rural La Estrella,15:00:00,6.149536179,-75.66154223,Medellin,La Candelaria,15:45:00,6.261737013,-75.5617047,Moto (Conductor),Casa
Envigado,Zona 05,10:00:00,6.170408292,-75.50732149,Medellin,La Candelaria,11:00:00,6.231886192,-75.57136512,Moto (Conductor),Trabajo
Medellin,La Candelaria,20:00:00,6.243333892,-75.57813076,Envigado,Zona 05,21:00:00,6.157900849,-75.58652198,Moto (Conductor),Casa
Envigado,Zona 05,07:45:00,6.168174476,-75.51633356,Medellin,Aranjuez,08:50:00,6.275258693,-75.56484633,Moto (Conductor),Estudio
Medellin,Aranjuez,13:40:00,6.280394489,-75.55672868,Medellin,Laureles-Estadio,14:00:00,6.239107534,-75.60109357,Moto (Conductor),Trabajo
Medellin,Laureles-Estadio,18:00:00,6.249283177,-75.58344682,Medellin,Aranjuez,18:25:00,6.27997851,-75.5684028,Moto (Conductor),Casa
Medellin,Manrique,08:00:00,6.271180409,-75.55405107,Medellin,El Poblado,08:30:00,6.190881904,-75.55580437,Moto (Conductor),Trabajo
Medellin,El Poblado,15:00:00,6.203236598,-75.5784079,Medellin,Manrique,15:30:00,6.269929873,-75.54084805,Moto (Conductor),Casa
Medellin,La Candelaria,06:00:00,6.252505335,-75.57799201,Envigado,Zona 02,06:30:00,6.131956024,-75.56415199,Moto (Conductor),Trabajo
Envigado,Zona 02,07:30:00,6.135357372,-75.56022219,Sabaneta,Urbana Sabaneta,07:40:00,6.141670874,-75.63091744,Moto (Conductor),Trabajo
Sabaneta,Urbana Sabaneta,08:30:00,6.124647923,-75.59337455,Medellin,El Poblado,08:40:00,6.217155735,-75.57583437,Moto (Conductor),Trabajo
Medellin,El Poblado,18:00:00,6.186320277,-75.56744186,Medellin,La Candelaria,19:00:00,6.252330491,-75.56985948,Moto (Conductor),Casa
Medellin,Villa Hermosa,08:00:00,6.243954239,-75.53898252,Medellin,La Candelaria,08:20:00,6.243422345,-75.57282282,Moto (Conductor),Trabajo
Medellin,La Candelaria,23:50:00,6.263145711,-75.56784103,Medellin,Villa Hermosa,23:59:00,6.243861895,-75.54195206,Moto (Conductor),Casa
Medellin,La Candelaria,15:00:00,6.252592057,-75.5707891,Medellin,Villa Hermosa,15:10:00,6.251954693,-75.55094055,Moto (Acompa?±ante),Casa
Medellin,Manrique,07:40:00,6.278145819,-75.55142292,Medellin,La Candelaria,08:00:00,6.249525083,-75.5675167,Moto (Conductor),Trabajo
Medellin,La Candelaria,12:00:00,6.249022993,-75.5657394,Medellin,Manrique,12:15:00,6.278320923,-75.53908597,Moto (Conductor),Casa
Medellin,Manrique,13:15:00,6.281989887,-75.5526339,Medellin,La Candelaria,13:30:00,6.23975267,-75.57430913,Moto (Conductor),Trabajo
Medellin,La Candelaria,18:00:00,6.262015521,-75.55927034,Medellin,Manrique,18:15:00,6.277001576,-75.54798121,Moto (Conductor),Casa
Medellin,La Candelaria,06:20:00,6.225682562,-75.56607732,Itagui,Itagui-Comuna 01,07:00:00,6.168536002,-75.60481653,Moto (Conductor),Trabajo
Itagui,Itagui-Comuna 01,17:00:00,6.196627934,-75.61155858,Medellin,La Candelaria,17:40:00,6.250210711,-75.55548059,Moto (Conductor),Casa
Envigado,Zona 02,04:45:00,6.166441233,-75.57951712,Envigado,Zona 09,05:00:00,6.157565534,-75.49794001,Moto (Conductor),Trabajo
Envigado,Zona 09,17:15:00,6.176093005,-75.52813507,Envigado,Zona 02,17:30:00,6.162903413,-75.55397142,Moto (Conductor),Casa
Medellin,La Candelaria,08:30:00,6.249924323,-75.56040842,Medellin,El Poblado,09:00:00,6.184049938,-75.57160247,Moto (Conductor),Trabajo
Medellin,El Poblado,17:00:00,6.182878927,-75.55709911,Medellin,La Candelaria,17:30:00,6.250557581,-75.57661154,Moto (Conductor),Casa
Medellin,La Candelaria,06:30:00,6.256629547,-75.56726856,Medellin,La Candelaria,07:00:00,6.253933848,-75.56772213,Moto (Acompa?±ante),Trabajo
Medellin,La Candelaria,08:30:00,6.248300656,-75.55505571,Medellin,Laureles-Estadio,09:00:00,6.243732693,-75.58561732,Moto (Conductor),Trabajo
Medellin,Laureles-Estadio,15:00:00,6.241068225,-75.61012736,Medellin,La Candelaria,15:30:00,6.256823853,-75.57367155,Moto (Conductor),Casa
Caldas,Urbana Caldas,17:00:00,6.043539237,-75.61615204,Caldas,Urbana Caldas,17:15:00,6.046209997,-75.58220526,Moto (Acompa?±ante),Trabajo
Caldas,Urbana Caldas,23:00:00,6.109524264,-75.59212439,Caldas,Urbana Caldas,23:20:00,6.070617307,-75.60221592,Moto (Acompa?±ante),Casa
Caldas,Urbana Caldas,07:30:00,6.069305943,-75.60072194,Itagui,Itagui-Comuna 02,08:10:00,6.18489582,-75.61492615,Moto (Conductor),Estudio
Itagui,Itagui-Comuna 02,20:10:00,6.161397091,-75.62029091,Caldas,Urbana Caldas,21:50:00,5.998259522,-75.62645936,Moto (Conductor),Casa
Medellin,La Candelaria,07:30:00,6.25436346,-75.56526134,Itagui,Itagui-Comuna 02,08:00:00,6.189226889,-75.60054567,Moto (Conductor),Trabajo
Itagui,Itagui-Comuna 02,13:00:00,6.186110996,-75.61091014,Medellin,La Candelaria,13:30:00,6.245010126,-75.56873379,Moto (Conductor),Casa
Medellin,Guayabal,21:00:00,6.212396698,-75.58345077,Medellin,La Candelaria,21:30:00,6.262767672,-75.57037335,Moto (Acompa?±ante),Casa
Envigado,Zona 05,07:00:00,6.157814381,-75.50165174,Sabaneta,Urbana Sabaneta,07:30:00,6.151477421,-75.61169278,Moto (Acompa?±ante),Trabajo
Medellin,Villa Hermosa,07:30:00,6.248363614,-75.53737672,Medellin,Robledo,08:00:00,6.274541041,-75.59587374,Moto (Conductor),Trabajo
Medellin,Robledo,17:30:00,6.261638587,-75.58185712,Medellin,Villa Hermosa,18:00:00,6.241538005,-75.52907356,Moto (Conductor),Casa
Medellin,El Poblado,06:00:00,6.220284688,-75.56910901,Medellin,Robledo,06:20:00,6.273667206,-75.61244575,Moto (Conductor),Estudio
Medellin,Robledo,15:00:00,6.283388482,-75.60052482,Medellin,El Poblado,15:20:00,6.214796379,-75.57348599,Moto (Conductor),Casa
Medellin,Villa Hermosa,06:00:00,6.244098804,-75.54777276,Medellin,Robledo,06:30:00,6.281064986,-75.57671215,Moto (Conductor),Estudio
Medellin,Robledo,14:00:00,6.282541798,-75.58308125,Medellin,Villa Hermosa,14:40:00,6.255566224,-75.54629008,Moto (Conductor),Casa
Medellin,Manrique,08:40:00,6.281060502,-75.55190146,Medellin,Manrique,09:15:00,6.269260008,-75.54308844,Moto (Conductor),Trabajo
Medellin,Manrique,12:00:00,6.268238939,-75.55000321,Medellin,Manrique,12:30:00,6.284644117,-75.54901085,Moto (Conductor),Almuerzo
Medellin,Villa Hermosa,07:10:00,6.261192363,-75.5524332,Bello,Bello-Comuna 08,07:45:00,6.357247315,-75.57050388,Moto (Acompa?±ante),Trabajo
Medellin,Villa Hermosa,07:10:00,6.248650853,-75.53700607,Medellin,La Candelaria,07:20:00,6.25759994,-75.56530316,Moto (Conductor),Alguien
Medellin,La Candelaria,07:25:00,6.252056024,-75.57081679,Medellin,Villa Hermosa,07:35:00,6.248544366,-75.54242851,Moto (Conductor),Casa
Medellin,Villa Hermosa,18:50:00,6.256932834,-75.5430548,Medellin,La Candelaria,19:00:00,6.229427348,-75.56812574,Moto (Conductor),Alguien
Medellin,La Candelaria,19:05:00,6.232541131,-75.56700972,Medellin,Villa Hermosa,19:15:00,6.258278374,-75.55803524,Moto (Conductor),Casa
Medellin,Robledo,06:30:00,6.294579199,-75.59389935,Medellin,La Candelaria,07:45:00,6.2493683,-75.57504343,Moto (Acompa?±ante),Trabajo
Medellin,La Candelaria,18:00:00,6.247232563,-75.55598439,Medellin,Robledo,19:00:00,6.262134563,-75.57826913,Moto (Acompa?±ante),Casa
Medellin,Manrique,08:30:00,6.273000341,-75.55364381,Medellin,La Candelaria,09:00:00,6.24853082,-75.57777239,Moto (Acompa?±ante),Trabajo
Sabaneta,Urbana Sabaneta,19:00:00,6.125293845,-75.60626293,Medellin,Manrique,19:45:00,6.269503417,-75.54341734,Moto (Conductor),Casa
Medellin,Manrique,05:00:00,6.273784413,-75.54126616,Medellin,Castilla,05:15:00,6.299903157,-75.56268428,Moto (Acompa?±ante),Trabajo
Medellin,Robledo,06:00:00,6.268449289,-75.57662531,Medellin,La Candelaria,06:20:00,6.24875643,-75.57156043,Moto (Conductor),Trabajo
Medellin,La Candelaria,11:30:00,6.245595354,-75.56727676,Medellin,Robledo,11:50:00,6.269254289,-75.58445121,Moto (Conductor),Casa
Medellin,Robledo,14:00:00,6.274192674,-75.59722333,Medellin,La Candelaria,14:20:00,6.249899333,-75.56935603,Moto (Conductor),Trabajo
Medellin,La Candelaria,20:00:00,6.248450987,-75.56482201,Medellin,Robledo,20:20:00,6.263115033,-75.57502029,Moto (Conductor),Casa
Medellin,Robledo,05:30:00,6.279007998,-75.58781125,Medellin,Belen,06:00:00,6.20954348,-75.60434028,Moto (Conductor),Estudio
Medellin,Belen,10:00:00,6.229445041,-75.60996419,Medellin,Belen,10:20:00,6.206926901,-75.59924282,Moto (Conductor),Trabajo
Medellin,Belen,19:00:00,6.210655716,-75.59607393,Medellin,Robledo,19:30:00,6.283091321,-75.60410341,Moto (Conductor),Casa
Medellin,Robledo,06:00:00,6.268400303,-75.58569729,Medellin,Villa Hermosa,06:40:00,6.234091526,-75.53799671,Moto (Acompa?±ante),Estudio
Medellin,Villa Hermosa,17:30:00,6.25559864,-75.54854936,Medellin,Laureles-Estadio,18:00:00,6.240746807,-75.61431954,Moto (Acompa?±ante),Compras
Medellin,Laureles-Estadio,19:00:00,6.27069381,-75.5948988,Medellin,Robledo,19:40:00,6.290190576,-75.60385115,Moto (Acompa?±ante),Casa
Medellin,Robledo,19:47:00,6.269149145,-75.58492843,Medellin,La Candelaria,19:57:00,6.250715054,-75.5606807,Moto (Acompa?±ante),Alguien
Medellin,Robledo,06:00:00,6.277628745,-75.61561433,Medellin,Villa Hermosa,06:40:00,6.234452225,-75.53279414,Moto (Conductor),Estudio
Medellin,Villa Hermosa,17:30:00,6.256245703,-75.55498282,Medellin,Laureles-Estadio,18:00:00,6.25597739,-75.59313271,Moto (Conductor),Compras
Medellin,Laureles-Estadio,19:00:00,6.244598915,-75.59684401,Medellin,Robledo,19:40:00,6.288482615,-75.5915339,Moto (Conductor),Casa
Medellin,Robledo,06:30:00,6.283858734,-75.60312477,Medellin,La Candelaria,07:00:00,6.24057081,-75.56851141,Moto (Conductor),Trabajo
Medellin,La Candelaria,18:00:00,6.254232033,-75.57452604,Medellin,Robledo,19:00:00,6.280849075,-75.58795091,Moto (Conductor),Casa
Medellin,Robledo,06:30:00,6.276070347,-75.58561229,Medellin,La Candelaria,07:00:00,6.255370851,-75.56726259,Moto (Conductor),Trabajo
Medellin,La Candelaria,17:00:00,6.25558489,-75.5632058,Medellin,Robledo,18:00:00,6.280240652,-75.58098568,Moto (Conductor),Casa
Medellin,Guayabal,16:00:00,6.204352406,-75.5935583,Medellin,Robledo,16:30:00,6.276935359,-75.59217283,Moto (Acompa?±ante),Casa
Medellin,Robledo,06:40:00,6.268288048,-75.57888492,Medellin,Laureles-Estadio,07:50:00,6.24658817,-75.58446962,Moto (Conductor),Trabajo
Medellin,Laureles-Estadio,18:00:00,6.24699302,-75.59852164,Medellin,Robledo,19:30:00,6.287519383,-75.59327891,Moto (Conductor),Casa
Envigado,Zona 02,05:40:00,6.144718094,-75.55660466,Medellin,Laureles-Estadio,06:30:00,6.252627645,-75.593418,Moto (Conductor),Estudio
Medellin,Laureles-Estadio,12:00:00,6.259643722,-75.58711013,Envigado,Zona 02,13:00:00,6.138556052,-75.58958317,Moto (Conductor),Casa
Medellin,Guayabal,15:30:00,6.228688707,-75.58963228,Medellin,La Candelaria,16:00:00,6.250837441,-75.55852514,Moto (Conductor),Casa
Medellin,Laureles-Estadio,20:00:00,6.264433285,-75.59405308,Medellin,La Candelaria,20:30:00,6.260117085,-75.5642361,Moto (Conductor),Casa
Medellin,Robledo,13:00:00,6.282269032,-75.57623599,Sabaneta,Urbana Sabaneta,13:30:00,6.141166061,-75.61640609,Moto (Conductor),Trabajo
Sabaneta,Urbana Sabaneta,22:00:00,6.148547406,-75.62606807,Medellin,Robledo,22:40:00,6.27984902,-75.62324135,Moto (Conductor),Casa
Medellin,Robledo,07:40:00,6.293968627,-75.59293332,Medellin,Robledo,07:55:00,6.294390476,-75.59158626,Moto (Conductor),Alguien
Medellin,Robledo,08:00:00,6.28563499,-75.597092,Medellin,Robledo,08:10:00,6.267519129,-75.58974257,Moto (Conductor),Casa
Medellin,Robledo,12:00:00,6.272835883,-75.583313,Medellin,Robledo,12:10:00,6.289416453,-75.60162356,Moto (Conductor),Alguien
Medellin,Robledo,12:20:00,6.280357309,-75.61227011,Medellin,Robledo,12:30:00,6.290255569,-75.59577181,Moto (Conductor),Casa
Medellin,Robledo,07:40:00,6.276887312,-75.58426099,Medellin,Robledo,07:55:00,6.280565516,-75.59995319,Moto (Acompa?±ante),Estudio
Medellin,Robledo,12:00:00,6.277265879,-75.58260487,Medellin,Robledo,12:30:00,6.278955289,-75.61066006,Moto (Acompa?±ante),Casa
Medellin,Robledo,09:00:00,6.280030221,-75.59433266,Medellin,La Candelaria,09:15:00,6.250583734,-75.5624372,Moto (Conductor),Trabajo
Medellin,La Candelaria,09:30:00,6.25838656,-75.57128956,Medellin,Robledo,09:45:00,6.28002305,-75.58237408,Moto (Conductor),Casa
Medellin,Robledo,12:00:00,6.276188024,-75.60081114,Medellin,Laureles-Estadio,12:10:00,6.265649132,-75.58978818,Moto (Conductor),Trabajo
Medellin,Laureles-Estadio,12:20:00,6.240062816,-75.59618327,Medellin,Robledo,12:30:00,6.27527803,-75.61613121,Moto (Conductor),Trabajo
Medellin,Robledo,12:32:00,6.263513143,-75.58350094,Medellin,La Candelaria,12:45:00,6.251551877,-75.57070385,Moto (Conductor),Trabajo
Medellin,La Candelaria,13:00:00,6.242496351,-75.5697415,Medellin,Robledo,13:15:00,6.288731129,-75.59828655,Moto (Conductor),Casa
Medellin,La Candelaria,07:00:00,6.263535509,-75.56638384,Medellin,Guayabal,07:30:00,6.225462025,-75.57917647,Moto (Conductor),Trabajo
Medellin,Guayabal,17:00:00,6.199899394,-75.59656747,Medellin,La Candelaria,17:30:00,6.251832303,-75.55596163,Moto (Conductor),Casa
Medellin,Robledo,07:45:00,6.286293945,-75.58784395,Medellin,La Candelaria,08:05:00,6.259848139,-75.57182681,Moto (Conductor),Trabajo
Medellin,La Candelaria,18:30:00,6.248701928,-75.566141,Medellin,Robledo,18:50:00,6.274969609,-75.60871169,Moto (Conductor),Casa
Medellin,Robledo,07:45:00,6.284431347,-75.58708337,Medellin,La Candelaria,08:05:00,6.260619133,-75.57186381,Moto (Acompa?±ante),Trabajo
Medellin,La Candelaria,18:00:00,6.230380306,-75.56626379,Medellin,Robledo,18:50:00,6.291187113,-75.58849608,Moto (Acompa?±ante),Casa
Medellin,La Candelaria,12:20:00,6.236156814,-75.57361393,Medellin,Belen,12:55:00,6.236387609,-75.61482325,Moto (Conductor),Trabajo
Medellin,Belen,22:00:00,6.232068881,-75.60193179,Medellin,La Candelaria,22:30:00,6.25328353,-75.56360952,Moto (Conductor),Casa
Medellin,La Candelaria,08:30:00,6.236184804,-75.57397141,Medellin,La Candelaria,08:55:00,6.231314729,-75.57352069,Moto (Conductor),Estudio
